统计日期,平台,子平台,产品名称,销售数量,销售金额
2026-08-23,天猫,猫旗,雪凝茯苓杯装酸奶150g*4*14,43,2180.1
2026-08-23,天猫,猫旗,雪凝奶皮子酸奶原味800g*12,6,518.16
2026-08-23,天猫,猫旗,雪凝炭烧奶皮子杯酸130g*24,10,310.6
2026-08-23,天猫,猫旗,雪凝炭烧奶皮子酸奶盒装800g*12,6,565.92
2026-08-23,天猫,猫旗,雪凝原味盒酸800g*12,5,429.95
2026-08-23,天猫,猫旗,优选瓶装鲜牛乳(450ml*12瓶),2,61.86
2026-08-23,天猫,猫旗,优选鲜牛乳240ml*20,430,13519.2
2026-08-23,新零售,新零售,72℃鲜牛乳（瓶）900mL,17874,524244.42
2026-08-23,新零售,新零售,北京酸奶草莓杯130g*24,24,1237.44
2026-08-23,新零售,新零售,北京酸奶草莓四连杯130g*4*6,426,24409.8
2026-08-23,新零售,新零售,北京酸奶原味杯130g*24,24,1018.56
2026-08-23,新零售,新零售,北京酸奶原味四连杯130g*4*6,696,33143.52
2026-08-23,新零售,新零售,大果块黄桃+芒果260g*12,744,20802.24
2026-08-23,新零售,新零售,袋装天然酸奶(180g*60),5400,282096
2026-08-23,新零售,新零售,盒马红颜草莓奶450mL*12,8676,345565.08
2026-08-23,新零售,新零售,盒马蓝莓黑加仑冰奶450ml*12,3972,207298.68
2026-08-23,新零售,新零售,盒马日日鲜星期日950ml,13404,60586.08
2026-08-23,新零售,新零售,盒马日日鲜A2星期日250mL*20,7520,0
2026-08-23,新零售,新零售,盒马原味桶酸1.5kg*6,32370,1581274.5
2026-08-23,新零售,新零售,极致有机鲜牛奶 900ML,5472,181615.68
2026-08-23,新零售,新零售,极致有机鲜牛奶240ML,8020,277492
2026-08-23,新零售,新零售,极致A2鲜奶240*20,1020,32609.4
2026-08-23,新零售,新零售,极致A2鲜奶900*6,1194,35139.42
2026-08-23,新零售,新零售,简卡原味八连杯100g*8*12,1824,124232.64
2026-08-23,新零售,新零售,简卡原味袋五连包150g*5*10,860,44745.8
2026-08-23,新零售,新零售,老北京杯装酸牛奶(139g*24),984,31143.6
2026-08-23,新零售,新零售,全脂酸牛奶原味(100g*8),156,728.52
2026-08-23,新零售,新零售,全脂桶（1*6）,3252,167998.32
2026-08-23,新零售,新零售,三元芋你鲜活200mL*20,20,677.2
2026-08-23,新零售,新零售,三元真的好巧200mL*20,5020,411087.8
2026-08-23,新零售,新零售,特品纯鲜牛奶(1*60),24540,1480007.4
2026-08-23,新零售,新零售,天然桶装酸牛奶(1*6),2130,117916.8
2026-08-23,新零售,新零售,脱脂桶（1*6）,138,7137.36
2026-08-23,新零售,新零售,小康（1*12）,6468,109050.48
2026-08-23,新零售,新零售,雪凝茯苓杯酸纸箱150g*4*14,2828,152174.68
2026-08-23,新零售,新零售,雪凝茯苓杯装酸奶150g*4*14,2156,109309.2
2026-08-23,新零售,新零售,雪凝炭烧奶皮子杯酸130g*24,24,745.44
2026-08-23,新零售,新零售,益菌多无蔗糖（125g*8*12）,588,53355.12
2026-08-23,新零售,新零售,益菌多原味（125g*8*12）,1164,97776
2026-08-23,新零售,新零售,优选瓶装鲜牛乳(450ml*12瓶),5748,177785.64
2026-08-23,新零售,新零售,中脱（1*12）,1728,52824.96
2026-08-24,抖音,抖音,72℃鲜牛乳（瓶）900mL,2,58.66
2026-08-24,抖音,抖音,北京酸奶草莓杯130g*24,24,1237.44
2026-08-24,抖音,抖音,北京酸奶草莓瓶200g*24,25,1862.5
2026-08-24,抖音,抖音,北京酸奶青柠杯130g*24,14,759.36
2026-08-24,抖音,抖音,北京酸奶青柠瓶200g*24,4,293.36
2026-08-24,抖音,抖音,北京酸奶酸木瓜杯130g*24,12,643.44
2026-08-24,抖音,抖音,北京酸奶酸木瓜瓶200g*24,16,1214.24
2026-08-24,抖音,抖音,北京酸奶原味杯130g*24,2,84.88
2026-08-24,抖音,抖音,北京酸奶原味瓶200g*24,1011,57475.35
2026-08-24,抖音,抖音,代言人丁禹兮吧唧*1个,87,0
2026-08-24,抖音,抖音,丁禹兮礼盒--2.0(抖音）,8,0
2026-08-24,抖音,抖音,海报,2,0
2026-08-24,抖音,抖音,极致A2鲜奶900*6,13,382.59
2026-08-24,抖音,抖音,镭射卡,154,0
2026-08-24,抖音,抖音,轻能利乐冠—黄桃+大麦250g,102,5724.24
2026-08-24,抖音,抖音,轻能利乐冠—蓝莓+大麦250g,96,5553.6
2026-08-24,抖音,抖音,三元草莓黑米杯酸130g*24,75,3947.25
2026-08-24,抖音,抖音,三元乐活（瓶）200mL*20,607,18732.02
2026-08-24,抖音,抖音,三元乐活(瓶)450mL*12,20,685.8
2026-08-24,抖音,抖音,三元青提芝士杯酸130g*24,125,7033.75
2026-08-24,抖音,抖音,三元芋你鲜活200mL*20,370,12528.2
2026-08-24,抖音,抖音,三元芋你鲜活450mL*12,12,463.44
2026-08-24,抖音,抖音,三元真的好巧200mL*20,204,16705.56
2026-08-24,抖音,抖音,三元撞酸奶芭乐甜心莓风味发酵乳无菌冠大底(250g*24),33,0
2026-08-24,抖音,抖音,三元撞酸奶海盐菠萝风味发酵乳无菌冠大底(250g*24),38,0
2026-08-24,抖音,抖音,三元撞酸奶咸咸椰椰风味发酵乳无菌冠大底(250g*24),37,0
2026-08-24,抖音,抖音,雪凝奶皮子酸奶原味800g*12,370,31953.2
2026-08-24,抖音,抖音,雪凝炭烧奶皮子杯酸130g*24,473,14691.38
2026-08-24,抖音,抖音,雪凝炭烧奶皮子酸奶盒装800g*12,721,68004.72
2026-08-24,抖音,抖音,优选瓶装鲜牛乳(450ml*12瓶),18,556.74
2026-08-24,抖音,抖音,优选鲜牛乳240ml*20,131,4118.64
2026-08-24,抖音,抖音,语音包2.0,17,0
2026-08-24,京东,京东自营,72℃屋型鲜牛乳(950ml*12盒),432,23436
2026-08-24,京东,京东自营,72℃鲜牛乳（瓶）900mL,372,10910.76
2026-08-24,京东,京东自营,袋装天然酸奶(180g*60),1320,68956.8
2026-08-24,京东,京东自营,极致有机鲜牛奶 900ML,198,6571.62
2026-08-24,京东,京东自营,极致有机鲜牛奶240ML,340,11764
2026-08-24,京东,京东自营,极致A2鲜奶240*20,460,14706.2
2026-08-24,京东,京东自营,极致A2鲜奶900*6,162,4767.66
2026-08-24,京东,京东自营,轻能利乐冠DSHB-黄桃+大麦250g*4,48,472.32
2026-08-24,京东,京东自营,轻能利乐冠DSHB-蓝莓+大麦250g*4,36,365.4
2026-08-24,京东,京东自营,全脂桶（1*6）,240,12398.4
2026-08-24,京东,京东自营,三元老北京酸牛奶（139g*8*4）,40,2023.2
2026-08-24,京东,京东自营,三元乐活（瓶）200mL*20,1140,35180.4
2026-08-24,京东,京东自营,三元乐活950mL*12,96,5470.08
2026-08-24,京东,京东自营,三元乐活瓶装高温杀菌乳450mL*6,4,73.96
2026-08-24,京东,京东自营,天然桶装酸牛奶(1*6),420,23251.2
2026-08-24,京东,京东自营,脱脂桶（1*6）,132,6827.04
2026-08-24,京东,京东自营,小康（1*12）,840,14162.4
2026-08-24,京东,京东自营,雪凝原味盒酸800g*12,24,2063.76
2026-08-24,京东,京东自营,优选鲜牛乳240ml*20,1860,58478.4
2026-08-24,京东,京东POP,72℃屋型鲜牛乳(950ml*12盒),150,8137.5
2026-08-24,京东,京东POP,72℃鲜牛乳（瓶）900mL,9,263.97
2026-08-24,京东,京东POP,北京酸奶酸木瓜杯130g*24,6,321.72
2026-08-24,京东,京东POP,北京酸奶原味瓶200g*24,12,682.2
2026-08-24,京东,京东POP,冰箱贴套装,34,0
2026-08-24,京东,京东POP,大果块黄桃+芒果260g*12,6,167.76
2026-08-24,京东,京东POP,极致有机鲜牛奶 900ML,50,1659.5
2026-08-24,京东,京东POP,极致有机鲜牛奶240ML,298,10310.8
2026-08-24,京东,京东POP,极致A2鲜奶240*20,184,5882.48
2026-08-24,京东,京东POP,极致A2鲜奶900*6,34,1000.62
2026-08-24,京东,京东POP,老北京杯装酸牛奶(139g*24),12,379.8
2026-08-24,京东,京东POP,轻能利乐冠—黄桃+大麦250g,40,2244.8
2026-08-24,京东,京东POP,全脂桶（1*6）,40,2066.4
2026-08-24,京东,京东POP,三元166风味发酵乳182g*30,20,1311.4
2026-08-24,京东,京东POP,三元草莓黑米杯酸130g*24,6,315.78
2026-08-24,京东,京东POP,三元乐活（瓶）200mL*20,76,2345.36
2026-08-24,京东,京东POP,三元乐活(瓶)450mL*12,20,685.8
2026-08-24,京东,京东POP,三元青提芝士杯酸130g*24,21,1181.67
2026-08-24,京东,京东POP,三元真的好巧200mL*20,170,13921.3
2026-08-24,京东,京东POP,三元真的好巧450mL*12,17,1762.56
2026-08-24,京东,京东POP,三元撞酸奶咸咸椰椰风味发酵乳无菌冠大底(250g*24),8,0
2026-08-24,京东,京东POP,天然桶装酸牛奶1kg,115,5694.8
2026-08-24,京东,京东POP,雪凝茯苓杯装酸奶150g*4*14,33,1673.1
2026-08-24,京东,京东POP,雪凝原味盒酸800g*12,4,343.96
2026-08-24,京东,京东POP,优选瓶装鲜牛乳(450ml*12瓶),32,989.76
2026-08-24,京东,京东POP,优选鲜牛乳240ml*20,1122,35275.68
2026-08-24,拼多多,拼多多,100g原味酸奶,22,1364
2026-08-24,拼多多,拼多多,72℃屋型鲜牛乳(490ml*12盒),56,1747.2
2026-08-24,拼多多,拼多多,72℃屋型鲜牛乳(950ml*12盒),294,15949.5
2026-08-24,拼多多,拼多多,72℃鲜牛乳（瓶）900mL,375,10998.75
2026-08-24,拼多多,拼多多,北京酸奶原味瓶200g*24,38,2160.3
2026-08-24,拼多多,拼多多,大大果块桑葚+蓝莓260g*12,24,688.32
2026-08-24,拼多多,拼多多,大果块草莓+黄桃260g*12,15,424.2
2026-08-24,拼多多,拼多多,大果块草莓+桑葚260g*12,28,825.16
2026-08-24,拼多多,拼多多,大果块黄桃+芒果260g*12,69,1929.24
2026-08-24,拼多多,拼多多,极致有机鲜牛奶 900ML,94,3119.86
2026-08-24,拼多多,拼多多,极致有机鲜牛奶240ML,143,4947.8
2026-08-24,拼多多,拼多多,极致A2鲜奶240*20,55,1758.35
2026-08-24,拼多多,拼多多,极致A2鲜奶900*6,39,1147.77
2026-08-24,拼多多,拼多多,三元草莓黑米杯酸130g*24,3,157.89
2026-08-24,拼多多,拼多多,三元乐活(瓶)450mL*12,179,6137.91
2026-08-24,拼多多,拼多多,三元乐活950mL*12,1912,108945.76
2026-08-24,拼多多,拼多多,三元乐活有机牛乳200mL*20,16,667.04
2026-08-24,拼多多,拼多多,三元青提芝士杯酸130g*24,33,1856.91
2026-08-24,拼多多,拼多多,三元晚安奶250mL*20,198,15618.24
2026-08-24,拼多多,拼多多,三元芋你鲜活450mL*12,65,2510.3
2026-08-24,拼多多,拼多多,三元真的好巧200mL*20,133,10891.37
2026-08-24,拼多多,拼多多,三元撞酸奶芭乐甜心莓风味发酵乳无菌冠大底(250g*24),7,0
2026-08-24,拼多多,拼多多,三元撞酸奶海盐菠萝风味发酵乳无菌冠大底(250g*24),7,0
2026-08-24,拼多多,拼多多,三元撞酸奶咸咸椰椰风味发酵乳无菌冠大底(250g*24),7,0
2026-08-24,拼多多,拼多多,雪凝茯苓杯装酸奶150g*4*14,168,8517.6
2026-08-24,拼多多,拼多多,雪凝奶皮子酸奶原味800g*12,183,15803.88
2026-08-24,拼多多,拼多多,雪凝炭烧奶皮子杯酸130g*24,436,13542.16
2026-08-24,拼多多,拼多多,雪凝炭烧奶皮子酸奶盒装800g*12,1008,95074.56
2026-08-24,拼多多,拼多多,雪凝原味盒酸800g*12,88,7567.12
2026-08-24,拼多多,拼多多,优选瓶装鲜牛乳(450ml*12瓶),458,14165.94
2026-08-24,拼多多,拼多多,优选鲜牛乳240ml*20,356,11192.64
2026-08-24,其他,其他,72℃屋型鲜牛乳(950ml*12盒),2,108.5
2026-08-24,其他,其他,72℃鲜牛乳（瓶）900mL,5,146.65
2026-08-24,其他,其他,安德鲁蜂蜜,9,0
2026-08-24,其他,其他,北京酸奶草莓杯130g*24,20,1031.2
2026-08-24,其他,其他,北京酸奶青柠杯130g*24,11,596.64
2026-08-24,其他,其他,北京酸奶酸木瓜杯130g*24,8,428.96
2026-08-24,其他,其他,北京酸奶原味杯130g*24,29,1230.76
2026-08-24,其他,其他,极致有机鲜牛奶 900ML,6,199.14
2026-08-24,其他,其他,极致有机鲜牛奶240ML,16,553.6
2026-08-24,其他,其他,极致A2鲜奶240*20,30,959.1
2026-08-24,其他,其他,极致A2鲜奶900*6,2,58.86
2026-08-24,其他,其他,马年礼盒,1,0
2026-08-24,其他,其他,马年礼盒保温袋,1,0
2026-08-24,其他,其他,轻能利乐冠—黄桃+大麦250g,162,9091.44
2026-08-24,其他,其他,轻能利乐冠—蓝莓+大麦250g,162,9371.7
2026-08-24,其他,其他,三元草莓黑米三连杯130g*3*8,16,878.88
2026-08-24,其他,其他,三元乐活（瓶）200mL*20,12,370.32
2026-08-24,其他,其他,三元乐活有机牛乳200mL*20,56,2334.64
2026-08-24,其他,其他,三元真的好巧450mL*12,12,1244.16
2026-08-24,其他,其他,系统自动虚拟货品,27,0
2026-08-24,其他,其他,雪凝茯苓杯装酸奶150g*4*14,2,101.4
2026-08-24,其他,其他,雪凝奶皮子酸奶原味800g*12,15,1295.4
2026-08-24,其他,其他,雪凝炭烧奶皮子杯酸130g*24,12,372.72
2026-08-24,其他,其他,雪凝炭烧奶皮子酸奶盒装800g*12,22,2075.04
2026-08-24,其他,其他,优选瓶装鲜牛乳(450ml*12瓶),4,123.72
2026-08-24,其他,其他,优选鲜牛乳240ml*20,24,754.56
2026-08-24,天猫,猫超,72℃鲜牛乳（瓶）900mL,10,293.3
2026-08-24,天猫,猫超,安德鲁蜂蜜,6,0
2026-08-24,天猫,猫超,北京酸奶草莓瓶200g*24,2,149
2026-08-24,天猫,猫超,北京酸奶青柠瓶200g*24,2,146.68
2026-08-24,天猫,猫超,北京酸奶酸木瓜瓶200g*24,2,151.78
2026-08-24,天猫,猫超,北京酸奶原味杯130g*24,12,509.28
2026-08-24,天猫,猫超,北京酸奶原味瓶200g*24,2,113.7
2026-08-24,天猫,猫超,极致有机鲜牛奶 900ML,2,66.38
2026-08-24,天猫,猫超,极致A2鲜奶240*20,71,2269.87
2026-08-24,天猫,猫超,极致A2鲜奶900*6,6,176.58
2026-08-24,天猫,猫超,老北京杯装酸牛奶(139g*24),216,6836.4
2026-08-24,天猫,猫超,轻能利乐冠—黄桃+大麦250g,42,2357.04
2026-08-24,天猫,猫超,轻能利乐冠—蓝莓+大麦250g,8,462.8
2026-08-24,天猫,猫超,全脂桶（1*6）,20,1033.2
2026-08-24,天猫,猫超,三元乐活（瓶）200mL*20,147,4536.42
2026-08-24,天猫,猫超,三元乐活(瓶)450mL*12,12,411.48
2026-08-24,天猫,猫超,三元乐活950mL*12,96,5470.08
2026-08-24,天猫,猫超,三元青提芝士杯酸130g*24,9,506.43
2026-08-24,天猫,猫超,三元真的好巧200mL*20,83,6796.87
2026-08-24,天猫,猫超,三元真的好巧450mL*12,6,622.08
2026-08-24,天猫,猫超,三元撞酸奶海盐菠萝风味发酵乳无菌冠大底(250g*24),6,0
2026-08-24,天猫,猫超,天然桶装酸牛奶1kg,2,99.04
2026-08-24,天猫,猫超,雪凝茯苓杯装酸奶150g*4*14,15,760.5
2026-08-24,天猫,猫超,雪凝奶皮子酸奶原味800g*12,2,172.72
2026-08-24,天猫,猫超,雪凝炭烧奶皮子酸奶盒装800g*12,8,754.56
2026-08-24,天猫,猫超,雪凝原味盒酸800g*12,2,171.98
2026-08-24,天猫,猫超,优选瓶装鲜牛乳(450ml*12瓶),10,309.3
2026-08-24,天猫,猫超,优选鲜牛乳240ml*20,152,4778.88
2026-08-24,天猫,猫旗,72℃屋型鲜牛乳(950ml*12盒),29,1573.25
2026-08-24,天猫,猫旗,72℃鲜牛乳（瓶）900mL,24,703.92
2026-08-24,天猫,猫旗,安德鲁蜂蜜,9,0
2026-08-24,天猫,猫旗,北京酸奶草莓杯130g*24,33,1701.48
2026-08-24,天猫,猫旗,北京酸奶草莓瓶200g*24,14,1043
2026-08-24,天猫,猫旗,北京酸奶青柠瓶200g*24,6,440.04
2026-08-24,天猫,猫旗,北京酸奶酸木瓜杯130g*24,3,160.86
2026-08-24,天猫,猫旗,北京酸奶酸木瓜瓶200g*24,14,1062.46
2026-08-24,天猫,猫旗,北京酸奶原味杯130g*24,18,763.92
2026-08-24,天猫,猫旗,北京酸奶原味瓶200g*24,139,7902.15
2026-08-24,天猫,猫旗,大大果块桑葚+蓝莓260g*12,2,57.36
2026-08-24,天猫,猫旗,大果块草莓+黄桃260g*12,10,282.8
2026-08-24,天猫,猫旗,大果块草莓+桑葚260g*12,2,58.94
2026-08-24,天猫,猫旗,大果块黄桃+芒果260g*12,10,279.6
2026-08-24,天猫,猫旗,海报,43,0
2026-08-24,天猫,猫旗,极致72℃低脂鲜奶900mL*6,4,127.2
2026-08-24,天猫,猫旗,极致有机鲜牛奶 900ML,67,2223.73
2026-08-24,天猫,猫旗,极致有机鲜牛奶240ML,122,4221.2
2026-08-24,天猫,猫旗,极致A2鲜奶240*20,219,7001.43
2026-08-24,天猫,猫旗,极致A2鲜奶900*6,5,147.15
2026-08-24,天猫,猫旗,简卡原味袋五连包150g*5*10,8,416.24
2026-08-24,天猫,猫旗,老北京杯装酸牛奶(139g*24),54,1709.1
2026-08-24,天猫,猫旗,全脂桶（1*6）,135,6974.1
2026-08-24,天猫,猫旗,三元166风味发酵乳182g*30,5,327.85
2026-08-24,天猫,猫旗,三元草莓黑米杯酸130g*24,12,631.56
2026-08-24,天猫,猫旗,三元乐活（瓶）200mL*20,447,13794.42
2026-08-24,天猫,猫旗,三元乐活(瓶)450mL*12,8,274.32
2026-08-24,天猫,猫旗,三元乐活950mL*12,11,626.78
2026-08-24,天猫,猫旗,三元乐活有机牛乳200mL*20,1170,48777.3
2026-08-24,天猫,猫旗,三元青提芝士杯酸130g*24,12,675.24
2026-08-24,天猫,猫旗,三元芋你鲜活200mL*20,10,338.6
2026-08-24,天猫,猫旗,三元真的好巧200mL*20,178,14576.42
2026-08-24,天猫,猫旗,三元真的好巧450mL*12,23,2384.64
2026-08-24,天猫,猫旗,三元撞酸奶芭乐甜心莓风味发酵乳无菌冠大底(250g*24),4,0
2026-08-24,天猫,猫旗,三元撞酸奶海盐菠萝风味发酵乳无菌冠大底(250g*24),4,0
2026-08-24,天猫,猫旗,三元撞酸奶咸咸椰椰风味发酵乳无菌冠大底(250g*24),4,0
2026-08-24,天猫,猫旗,天然桶装酸牛奶1kg,40,1980.8
2026-08-24,天猫,猫旗,雪凝茯苓杯装酸奶150g*4*14,48,2433.6
2026-08-24,天猫,猫旗,雪凝奶皮子酸奶原味800g*12,14,1209.04
2026-08-24,天猫,猫旗,雪凝炭烧奶皮子杯酸130g*24,36,1118.16
2026-08-24,天猫,猫旗,雪凝炭烧奶皮子酸奶盒装800g*12,44,4150.08
2026-08-24,天猫,猫旗,雪凝原味盒酸800g*12,7,601.93
2026-08-24,天猫,猫旗,优选瓶装鲜牛乳(450ml*12瓶),45,1391.85
2026-08-24,天猫,猫旗,优选鲜牛乳240ml*20,850,26724
2026-08-24,新零售,新零售,72℃屋型鲜牛乳(950ml*12盒),48,2604
2026-08-24,新零售,新零售,72℃鲜牛乳（瓶）900mL,16728,490632.24
2026-08-24,新零售,新零售,北京酸奶草莓四连杯130g*4*6,348,19940.4
2026-08-24,新零售,新零售,北京酸奶原味四连杯130g*4*6,648,30857.76
2026-08-24,新零售,新零售,大果块黄桃+芒果260g*12,624,17447.04
2026-08-24,新零售,新零售,盒马日日鲜星期一950ml,14208,64220.16
2026-08-24,新零售,新零售,盒马日日鲜A2星期一250mL*20,6660,0
2026-08-24,新零售,新零售,盒马有机桶鲜1.5L*6,23862,1302387.96
2026-08-24,新零售,新零售,极致有机鲜牛奶 900ML,5664,187988.16
2026-08-24,新零售,新零售,极致有机鲜牛奶240ML,8180,283028
2026-08-24,新零售,新零售,极致A2鲜奶240*20,1220,39003.4
2026-08-24,新零售,新零售,极致A2鲜奶900*6,1314,38671.02
2026-08-24,新零售,新零售,简卡原味八连杯100g*8*12,1968,134040.48
2026-08-24,新零售,新零售,简卡原味袋五连包150g*5*10,700,36421
2026-08-24,新零售,新零售,老北京杯装酸牛奶(139g*24),888,28105.2
2026-08-24,新零售,新零售,全脂酸牛奶原味(100g*8),156,728.52
2026-08-24,新零售,新零售,全脂桶（1*6）,2154,111275.64
2026-08-24,新零售,新零售,特品纯鲜牛奶(1*60),21300,1284603
2026-08-24,新零售,新零售,天然桶装酸牛奶(1*6),2142,118581.12
2026-08-24,新零售,新零售,脱脂桶（1*6）,96,4965.12
2026-08-24,新零售,新零售,小康（1*12）,5148,86795.28
2026-08-24,新零售,新零售,小象有机鲜牛奶950mL*12,12648,822372.96
2026-08-24,新零售,新零售,雪凝茯苓杯酸纸箱150g*4*14,2786,149914.66
2026-08-24,新零售,新零售,雪凝茯苓杯装酸奶150g*4*14,1806,91564.2
2026-08-24,新零售,新零售,益菌多无蔗糖（125g*8*12）,480,43555.2
2026-08-24,新零售,新零售,益菌多原味（125g*8*12）,996,83664
2026-08-24,新零售,新零售,优选瓶装鲜牛乳(450ml*12瓶),5568,172218.24
2026-08-24,新零售,新零售,中脱（1*12）,1188,36317.16
2026-08-25,抖音,抖音,北京酸奶草莓杯130g*24,164,8455.84
2026-08-25,抖音,抖音,北京酸奶草莓瓶200g*24,35,2607.5
2026-08-25,抖音,抖音,北京酸奶青柠杯130g*24,180,9763.2
2026-08-25,抖音,抖音,北京酸奶青柠瓶200g*24,20,1466.8
2026-08-25,抖音,抖音,北京酸奶酸木瓜杯130g*24,164,8793.68
2026-08-25,抖音,抖音,北京酸奶酸木瓜瓶200g*24,8,607.12
2026-08-25,抖音,抖音,北京酸奶原味瓶200g*24,1356,77088.6
2026-08-25,抖音,抖音,代言人丁禹兮吧唧*1个,17,0
2026-08-25,抖音,抖音,丁禹兮礼盒--2.0(抖音）,17,0
2026-08-25,抖音,抖音,海报,35,0
2026-08-25,抖音,抖音,极致72℃低脂鲜奶240mL*20,32,1088
2026-08-25,抖音,抖音,极致72℃A2鲜奶240mL*20,835,28390
2026-08-25,抖音,抖音,极致有机鲜牛奶 900ML,3,99.57
2026-08-25,抖音,抖音,极致有机鲜牛奶240ML,133,4601.8
2026-08-25,抖音,抖音,极致A2鲜奶240*20,119,3804.43
2026-08-25,抖音,抖音,镭射卡,851,0
2026-08-25,抖音,抖音,轻能利乐冠—黄桃+大麦250g,42,2357.04
2026-08-25,抖音,抖音,轻能利乐冠—蓝莓+大麦250g,36,2082.6
2026-08-25,抖音,抖音,三元草莓黑米杯酸130g*24,618,32525.34
2026-08-25,抖音,抖音,三元乐活（瓶）200mL*20,994,30674.84
2026-08-25,抖音,抖音,三元乐活(瓶)450mL*12,40,1371.6
2026-08-25,抖音,抖音,三元青提芝士杯酸130g*24,680,38263.6
2026-08-25,抖音,抖音,三元晚安奶250mL*20,228,17984.64
